instance densityA densityB
mcs90_b03_s15_AB04 0.104762 0.104762
mcs90_b03_s15_AB05 0.104762 0.104762
mcs90_b03_s15_AB06 0.104762 0.104762
mcs90_b03_s15_AB07 0.104762 0.104762
mcs90_b03_s15_AB08 0.104762 0.104762
mcs90_b03_s15_AB09 0.104762 0.104762
mcs90_b03_s20_AB00 0.0789474 0.0789474
mcs90_b03_s20_AB01 0.0789474 0.0789474
mcs90_b03_s20_AB02 0.0789474 0.0789474
mcs90_b03_s20_AB03 0.0789474 0.0789474
mcs90_b03_s20_AB04 0.0789474 0.0789474
mcs90_b03_s20_AB05 0.0789474 0.0789474
mcs90_b03_s20_AB06 0.0789474 0.0789474
mcs90_b03_s20_AB07 0.0789474 0.0789474
mcs90_b03_s20_AB08 0.0789474 0.0789474
mcs90_b03_s20_AB09 0.0789474 0.0789474
mcs90_b03_s25_AB00 0.0616667 0.0616667
mcs90_b03_s25_AB01 0.0616667 0.0616667
mcs90_b03_s25_AB02 0.0616667 0.0616667
mcs90_b03_s25_AB03 0.0616667 0.0616667
mcs90_b03_s25_AB04 0.0616667 0.0616667
mcs90_b03_s25_AB05 0.0616667 0.0616667
mcs90_b03_s25_AB06 0.0616667 0.0616667
mcs90_b03_s25_AB07 0.0616667 0.0616667
mcs90_b03_s25_AB08 0.0616667 0.0616667
mcs90_b03_s25_AB09 0.0616667 0.0616667
mcs90_b03_s30_AB00 0.0517241 0.0517241
mcs90_b03_s30_AB01 0.0517241 0.0517241
mcs90_b03_s30_AB02 0.0517241 0.0517241
mcs90_b03_s30_AB03 0.0517241 0.0517241
mcs90_b03_s30_AB04 0.0517241 0.0517241
mcs90_b03_s30_AB05 0.0517241 0.0517241
mcs90_b03_s30_AB06 0.0517241 0.0517241
mcs90_b03_s30_AB07 0.0517241 0.0517241
mcs90_b03_s30_AB08 0.0517241 0.0517241
mcs90_b03_s30_AB09 0.0517241 0.0517241
mcs90_b03_s35_AB00 0.0436975 0.0436975
mcs90_b03_s35_AB01 0.0436975 0.0436975
mcs90_b03_s35_AB02 0.0436975 0.0436975
mcs90_b03_s35_AB03 0.0436975 0.0436975
mcs90_b03_s35_AB04 0.0436975 0.0436975
mcs90_b03_s35_AB05 0.0436975 0.0436975
mcs90_b03_s35_AB06 0.0436975 0.0436975
mcs90_b03_s35_AB07 0.0436975 0.0436975
mcs90_b03_s35_AB08 0.0436975 0.0436975
mcs90_b03_s35_AB09 0.0436975 0.0436975
mcs90_b03_s40_AB00 0.0384615 0.0384615
mcs90_b03_s40_AB01 0.0384615 0.0384615
mcs90_b03_s40_AB02 0.0384615 0.0384615
mcs90_b03_s40_AB03 0.0384615 0.0384615
mcs90_b03_s40_AB04 0.0384615 0.0384615
mcs90_b03_s40_AB05 0.0384615 0.0384615
mcs90_b03_s40_AB06 0.0384615 0.0384615
mcs90_b03_s40_AB07 0.0384615 0.0384615
mcs90_b03_s40_AB08 0.0384615 0.0384615
mcs90_b03_s40_AB09 0.0384615 0.0384615
mcs90_b03_s50_AB00 0.0306122 0.0306122
mcs90_b03_s50_AB01 0.0306122 0.0306122
mcs90_b03_s50_AB02 0.0306122 0.0306122
mcs90_b03_s50_AB03 0.0306122 0.0306122
mcs90_b03_s50_AB04 0.0306122 0.0306122
mcs90_b03_s50_AB05 0.0306122 0.0306122
mcs90_b03_s50_AB06 0.0306122 0.0306122
mcs90_b03_s50_AB07 0.0306122 0.0306122
mcs90_b03_s50_AB08 0.0306122 0.0306122
mcs90_b03_s50_AB09 0.0306122 0.0306122
mcs90_b03_s60_AB00 0.0254237 0.0254237
mcs90_b03_s60_AB01 0.0254237 0.0254237
mcs90_b03_s60_AB02 0.0254237 0.0254237
mcs90_b03_s60_AB03 0.0254237 0.0254237
mcs90_b03_s60_AB04 0.0254237 0.0254237
mcs90_b03_s60_AB05 0.0254237 0.0254237
mcs90_b03_s60_AB06 0.0254237 0.0254237
mcs90_b03_s60_AB07 0.0254237 0.0254237
mcs90_b03_s60_AB08 0.0254237 0.0254237
mcs90_b03_s60_AB09 0.0254237 0.0254237
mcs90_b03_s70_AB00 0.0217391 0.0217391
mcs90_b03_s70_AB01 0.0217391 0.0217391
mcs90_b03_s70_AB02 0.0217391 0.0217391
mcs90_b03_s70_AB03 0.0217391 0.0217391
mcs90_b03_s70_AB04 0.0217391 0.0217391
mcs90_b03_s70_AB05 0.0217391 0.0217391
mcs90_b03_s70_AB06 0.0217391 0.0217391
mcs90_b03_s70_AB07 0.0217391 0.0217391
mcs90_b03_s70_AB08 0.0217391 0.0217391
mcs90_b03_s70_AB09 0.0217391 0.0217391
mcs90_b03_s80_AB00 0.0189873 0.0189873
mcs90_b03_s80_AB01 0.0189873 0.0189873
mcs90_b03_s80_AB02 0.0189873 0.0189873
mcs90_b03_s80_AB03 0.0189873 0.0189873
mcs90_b03_s80_AB04 0.0189873 0.0189873
mcs90_b03_s80_AB05 0.0189873 0.0189873
mcs90_b03_s80_AB06 0.0189873 0.0189873
mcs90_b03_s80_AB07 0.0189873 0.0189873
mcs90_b03_s80_AB08 0.0189873 0.0189873
mcs90_b03_s80_AB09 0.0189873 0.0189873
mcs90_b03_s90_AB00 0.0168539 0.0168539
mcs90_b03_s90_AB01 0.0168539 0.0168539
mcs90_b03_s90_AB02 0.0168539 0.0168539
mcs90_b03_s90_AB03 0.0168539 0.0168539
mcs90_b03_s90_AB04 0.0168539 0.0168539
mcs90_b03_s90_AB05 0.0168539 0.0168539
mcs90_b03_s90_AB06 0.0168539 0.0168539
mcs90_b03_s90_AB07 0.0168539 0.0168539
mcs90_b03_s90_AB08 0.0168539 0.0168539
mcs90_b03_s90_AB09 0.0168539 0.0168539
mcs90_b03m_s100_AB00 0.0151515 0.0151515
mcs90_b03m_s100_AB01 0.0151515 0.0151515
mcs90_b03m_s100_AB02 0.0151515 0.0151515
mcs90_b03m_s100_AB03 0.0151515 0.0151515
mcs90_b03m_s100_AB04 0.0151515 0.0151515
mcs90_b03m_s100_AB05 0.0151515 0.0151515
mcs90_b03m_s100_AB06 0.0151515 0.0151515
mcs90_b03m_s100_AB07 0.0151515 0.0151515
mcs90_b03m_s100_AB08 0.0151515 0.0151515
mcs90_b03m_s100_AB09 0.0151515 0.0151515
mcs90_b03m_s10_AB00 0.166667 0.166667
mcs90_b03m_s10_AB01 0.166667 0.166667
mcs90_b03m_s10_AB02 0.166667 0.166667
mcs90_b03m_s10_AB03 0.166667 0.166667
mcs90_b03m_s10_AB04 0.166667 0.166667
mcs90_b03m_s10_AB05 0.166667 0.166667
mcs90_b03m_s10_AB06 0.166667 0.166667
mcs90_b03m_s10_AB07 0.166667 0.166667
mcs90_b03m_s10_AB08 0.166667 0.166667
mcs90_b03m_s10_AB09 0.166667 0.166667
mcs90_b03m_s15_AB00 0.104762 0.104762
mcs90_b03m_s15_AB01 0.104762 0.104762
mcs90_b03m_s15_AB02 0.104762 0.104762
mcs90_b03m_s15_AB03 0.104762 0.104762
mcs90_b03m_s15_AB04 0.104762 0.104762
mcs90_b03m_s15_AB05 0.104762 0.104762
mcs90_b03m_s15_AB06 0.104762 0.104762
mcs90_b03m_s15_AB07 0.104762 0.104762
mcs90_b03m_s15_AB08 0.104762 0.104762
mcs90_b03m_s15_AB09 0.104762 0.104762
mcs90_b03m_s20_AB00 0.0789474 0.0789474
mcs90_b03m_s20_AB01 0.0789474 0.0789474
mcs90_b03m_s20_AB02 0.0789474 0.0789474
mcs90_b03m_s20_AB03 0.0789474 0.0789474
mcs90_b03m_s20_AB04 0.0789474 0.0789474
mcs90_b03m_s20_AB05 0.0789474 0.0789474
mcs90_b03m_s20_AB06 0.0789474 0.0789474
mcs90_b03m_s20_AB07 0.0789474 0.0789474
mcs90_b03m_s20_AB08 0.0789474 0.0789474
mcs90_b03m_s20_AB09 0.0789474 0.0789474
mcs90_b03m_s25_AB00 0.0616667 0.0616667
mcs90_b03m_s25_AB01 0.0616667 0.0616667
mcs90_b03m_s25_AB02 0.0616667 0.0616667
mcs90_b03m_s25_AB03 0.0616667 0.0616667
mcs90_b03m_s25_AB04 0.0616667 0.0616667
mcs90_b03m_s25_AB05 0.0616667 0.0616667
mcs90_b03m_s25_AB06 0.0616667 0.0616667
mcs90_b03m_s25_AB07 0.0616667 0.0616667
mcs90_b03m_s25_AB08 0.0616667 0.0616667
mcs90_b03m_s25_AB09 0.0616667 0.0616667
mcs90_b03m_s30_AB00 0.0517241 0.0517241
mcs90_b03m_s30_AB01 0.0517241 0.0517241
mcs90_b03m_s30_AB02 0.0517241 0.0517241
mcs90_b03m_s30_AB03 0.0517241 0.0517241
mcs90_b03m_s30_AB04 0.0517241 0.0517241
mcs90_b03m_s30_AB05 0.0517241 0.0517241
mcs90_b03m_s30_AB06 0.0517241 0.0517241
mcs90_b03m_s30_AB07 0.0517241 0.0517241
mcs90_b03m_s30_AB08 0.0517241 0.0517241
mcs90_b03m_s30_AB09 0.0517241 0.0517241
mcs90_b03m_s35_AB00 0.0436975 0.0436975
mcs90_b03m_s35_AB01 0.0436975 0.0436975
mcs90_b03m_s35_AB02 0.0436975 0.0436975
mcs90_b03m_s35_AB03 0.0436975 0.0436975
mcs90_b03m_s35_AB04 0.0436975 0.0436975
mcs90_b03m_s35_AB05 0.0436975 0.0436975
mcs90_b03m_s35_AB06 0.0436975 0.0436975
mcs90_b03m_s35_AB07 0.0436975 0.0436975
mcs90_b03m_s35_AB08 0.0436975 0.0436975
mcs90_b03m_s35_AB09 0.0436975 0.0436975
mcs90_b03m_s40_AB00 0.0384615 0.0384615
mcs90_b03m_s40_AB01 0.0384615 0.0384615
mcs90_b03m_s40_AB02 0.0384615 0.0384615
mcs90_b03m_s40_AB03 0.0384615 0.0384615
mcs90_b03m_s40_AB04 0.0384615 0.0384615
mcs90_b03m_s40_AB05 0.0384615 0.0384615
mcs90_b03m_s40_AB06 0.0384615 0.0384615
mcs90_b03m_s40_AB07 0.0384615 0.0384615
mcs90_b03m_s40_AB08 0.0384615 0.0384615
mcs90_b03m_s40_AB09 0.0384615 0.0384615
mcs90_b03m_s50_AB00 0.0306122 0.0306122
mcs90_b03m_s50_AB01 0.0306122 0.0306122
mcs90_b03m_s50_AB02 0.0306122 0.0306122
mcs90_b03m_s50_AB03 0.0306122 0.0306122
mcs90_b03m_s50_AB04 0.0306122 0.0306122
mcs90_b03m_s50_AB05 0.0306122 0.0306122
mcs90_b03m_s50_AB06 0.0306122 0.0306122
mcs90_b03m_s50_AB07 0.0306122 0.0306122
mcs90_b03m_s50_AB08 0.0306122 0.0306122
mcs90_b03m_s50_AB09 0.0306122 0.0306122
mcs90_b03m_s60_AB00 0.0254237 0.0254237
mcs90_b03m_s60_AB01 0.0254237 0.0254237
mcs90_b03m_s60_AB02 0.0254237 0.0254237
mcs90_b03m_s60_AB03 0.0254237 0.0254237
mcs90_b03m_s60_AB04 0.0254237 0.0254237
mcs90_b03m_s60_AB05 0.0254237 0.0254237
mcs90_b03m_s60_AB06 0.0254237 0.0254237
mcs90_b03m_s60_AB07 0.0254237 0.0254237
mcs90_b03m_s60_AB08 0.0254237 0.0254237
mcs90_b03m_s60_AB09 0.0254237 0.0254237
mcs90_b03m_s70_AB00 0.0217391 0.0217391
mcs90_b03m_s70_AB01 0.0217391 0.0217391
mcs90_b03m_s70_AB02 0.0217391 0.0217391
mcs90_b03m_s70_AB03 0.0217391 0.0217391
mcs90_b03m_s70_AB04 0.0217391 0.0217391
mcs90_b03m_s70_AB05 0.0217391 0.0217391
mcs90_b03m_s70_AB06 0.0217391 0.0217391
mcs90_b03m_s70_AB07 0.0217391 0.0217391
mcs90_b03m_s70_AB08 0.0217391 0.0217391
mcs90_b03m_s70_AB09 0.0217391 0.0217391
mcs90_b03m_s80_AB00 0.0189873 0.0189873
mcs90_b03m_s80_AB01 0.0189873 0.0189873
mcs90_b03m_s80_AB02 0.0189873 0.0189873
mcs90_b03m_s80_AB03 0.0189873 0.0189873
mcs90_b03m_s80_AB04 0.0189873 0.0189873
mcs90_b03m_s80_AB05 0.0189873 0.0189873
mcs90_b03m_s80_AB06 0.0189873 0.0189873
mcs90_b03m_s80_AB07 0.0189873 0.0189873
mcs90_b03m_s80_AB08 0.0189873 0.0189873
mcs90_b03m_s80_AB09 0.0189873 0.0189873
mcs90_b03m_s90_AB00 0.0168539 0.0168539
mcs90_b03m_s90_AB01 0.0168539 0.0168539
mcs90_b03m_s90_AB02 0.0168539 0.0168539
mcs90_b03m_s90_AB03 0.0168539 0.0168539
mcs90_b03m_s90_AB04 0.0168539 0.0168539
mcs90_b03m_s90_AB05 0.0168539 0.0168539
mcs90_b03m_s90_AB06 0.0168539 0.0168539
mcs90_b03m_s90_AB07 0.0168539 0.0168539
mcs90_b03m_s90_AB08 0.0168539 0.0168539
mcs90_b03m_s90_AB09 0.0168539 0.0168539
mcs90_b06_s100_AB00 0.030303 0.030303
mcs90_b06_s100_AB01 0.030303 0.030303
mcs90_b06_s100_AB02 0.030303 0.030303
mcs90_b06_s100_AB03 0.030303 0.030303
mcs90_b06_s100_AB04 0.030303 0.030303
mcs90_b06_s100_AB05 0.030303 0.030303
mcs90_b06_s100_AB06 0.030303 0.030303
mcs90_b06_s100_AB07 0.030303 0.030303
mcs90_b06_s100_AB08 0.030303 0.030303
mcs90_b06_s100_AB09 0.030303 0.030303
mcs90_b06_s10_AB00 0.333333 0.333333
mcs90_b06_s10_AB01 0.333333 0.333333
mcs90_b06_s10_AB02 0.333333 0.333333
mcs90_b06_s10_AB03 0.333333 0.333333
mcs90_b06_s10_AB04 0.333333 0.333333
mcs90_b06_s10_AB05 0.333333 0.333333
mcs90_b06_s10_AB06 0.333333 0.333333
mcs90_b06_s10_AB07 0.333333 0.333333
mcs90_b06_s10_AB08 0.333333 0.333333
mcs90_b06_s10_AB09 0.333333 0.333333
mcs90_b06_s15_AB00 0.214286 0.214286
mcs90_b06_s15_AB01 0.214286 0.214286
mcs90_b06_s15_AB02 0.214286 0.214286
mcs90_b06_s15_AB03 0.214286 0.214286
mcs90_b06_s15_AB04 0.214286 0.214286
mcs90_b06_s15_AB05 0.214286 0.214286
mcs90_b06_s15_AB06 0.214286 0.214286
mcs90_b06_s15_AB07 0.214286 0.214286
mcs90_b06_s15_AB08 0.214286 0.214286
mcs90_b06_s15_AB09 0.214286 0.214286
mcs90_b06_s20_AB00 0.157895 0.157895
mcs90_b06_s20_AB01 0.157895 0.157895
mcs90_b06_s20_AB02 0.157895 0.157895
mcs90_b06_s20_AB03 0.157895 0.157895
mcs90_b06_s20_AB04 0.157895 0.157895
mcs90_b06_s20_AB05 0.157895 0.157895
mcs90_b06_s20_AB06 0.157895 0.157895
mcs90_b06_s20_AB07 0.157895 0.157895
mcs90_b06_s20_AB08 0.157895 0.157895
mcs90_b06_s20_AB09 0.157895 0.157895
mcs90_b06_s25_AB00 0.125 0.125
mcs90_b06_s25_AB01 0.125 0.125
mcs90_b06_s25_AB02 0.125 0.125
mcs90_b06_s25_AB03 0.125 0.125
mcs90_b06_s25_AB04 0.125 0.125
mcs90_b06_s25_AB05 0.125 0.125
mcs90_b06_s25_AB06 0.125 0.125
mcs90_b06_s25_AB07 0.125 0.125
mcs90_b06_s25_AB08 0.125 0.125
mcs90_b06_s25_AB09 0.125 0.125
mcs90_b06_s30_AB00 0.103448 0.103448
mcs90_b06_s30_AB01 0.103448 0.103448
mcs90_b06_s30_AB02 0.103448 0.103448
mcs90_b06_s30_AB03 0.103448 0.103448
mcs90_b06_s30_AB04 0.103448 0.103448
mcs90_b06_s30_AB05 0.103448 0.103448
mcs90_b06_s30_AB06 0.103448 0.103448
mcs90_b06_s30_AB07 0.103448 0.103448
mcs90_b06_s30_AB08 0.103448 0.103448
mcs90_b06_s30_AB09 0.103448 0.103448
mcs90_b06_s35_AB00 0.0882353 0.0882353
mcs90_b06_s35_AB01 0.0882353 0.0882353
mcs90_b06_s35_AB02 0.0882353 0.0882353
mcs90_b06_s35_AB03 0.0882353 0.0882353
mcs90_b06_s35_AB04 0.0882353 0.0882353
mcs90_b06_s35_AB05 0.0882353 0.0882353
mcs90_b06_s35_AB06 0.0882353 0.0882353
mcs90_b06_s35_AB07 0.0882353 0.0882353
mcs90_b06_s35_AB08 0.0882353 0.0882353
mcs90_b06_s35_AB09 0.0882353 0.0882353
mcs90_b06_s40_AB00 0.0769231 0.0769231
mcs90_b06_s40_AB01 0.0769231 0.0769231
mcs90_b06_s40_AB02 0.0769231 0.0769231
mcs90_b06_s40_AB03 0.0769231 0.0769231
mcs90_b06_s40_AB04 0.0769231 0.0769231
mcs90_b06_s40_AB05 0.0769231 0.0769231
mcs90_b06_s40_AB06 0.0769231 0.0769231
mcs90_b06_s40_AB07 0.0769231 0.0769231
mcs90_b06_s40_AB08 0.0769231 0.0769231
mcs90_b06_s40_AB09 0.0769231 0.0769231
mcs90_b06_s50_AB00 0.0612245 0.0612245
mcs90_b06_s50_AB01 0.0612245 0.0612245
mcs90_b06_s50_AB02 0.0612245 0.0612245
mcs90_b06_s50_AB03 0.0612245 0.0612245
mcs90_b06_s50_AB04 0.0612245 0.0612245
mcs90_b06_s50_AB05 0.0612245 0.0612245
mcs90_b06_s50_AB06 0.0612245 0.0612245
mcs90_b06_s50_AB07 0.0612245 0.0612245
mcs90_b06_s50_AB08 0.0612245 0.0612245
mcs90_b06_s50_AB09 0.0612245 0.0612245
mcs90_b06_s60_AB00 0.0508475 0.0508475
mcs90_b06_s60_AB01 0.0508475 0.0508475
mcs90_b06_s60_AB02 0.0508475 0.0508475
mcs90_b06_s60_AB03 0.0508475 0.0508475
mcs90_b06_s60_AB04 0.0508475 0.0508475
mcs90_b06_s60_AB05 0.0508475 0.0508475
mcs90_b06_s60_AB06 0.0508475 0.0508475
mcs90_b06_s60_AB07 0.0508475 0.0508475
mcs90_b06_s60_AB08 0.0508475 0.0508475
mcs90_b06_s60_AB09 0.0508475 0.0508475
mcs90_b06_s70_AB00 0.0434783 0.0434783
mcs90_b06_s70_AB01 0.0434783 0.0434783
mcs90_b06_s70_AB02 0.0434783 0.0434783
mcs90_b06_s70_AB03 0.0434783 0.0434783
mcs90_b06_s70_AB04 0.0434783 0.0434783
mcs90_b06_s70_AB05 0.0434783 0.0434783
mcs90_b06_s70_AB06 0.0434783 0.0434783
mcs90_b06_s70_AB07 0.0434783 0.0434783
mcs90_b06_s70_AB08 0.0434783 0.0434783
mcs90_b06_s70_AB09 0.0434783 0.0434783
mcs90_b06_s80_AB00 0.0379747 0.0379747
mcs90_b06_s80_AB01 0.0379747 0.0379747
mcs90_b06_s80_AB02 0.0379747 0.0379747
mcs90_b06_s80_AB03 0.0379747 0.0379747
mcs90_b06_s80_AB04 0.0379747 0.0379747
mcs90_b06_s80_AB05 0.0379747 0.0379747
mcs90_b06_s80_AB06 0.0379747 0.0379747
mcs90_b06_s80_AB07 0.0379747 0.0379747
mcs90_b06_s80_AB08 0.0379747 0.0379747
mcs90_b06_s80_AB09 0.0379747 0.0379747
mcs90_b06_s90_AB00 0.0337079 0.0337079
mcs90_b06_s90_AB01 0.0337079 0.0337079
mcs90_b06_s90_AB02 0.0337079 0.0337079
mcs90_b06_s90_AB03 0.0337079 0.0337079
mcs90_b06_s90_AB04 0.0337079 0.0337079
mcs90_b06_s90_AB05 0.0337079 0.0337079
mcs90_b06_s90_AB06 0.0337079 0.0337079
mcs90_b06_s90_AB07 0.0337079 0.0337079
mcs90_b06_s90_AB08 0.0337079 0.0337079
mcs90_b06_s90_AB09 0.0337079 0.0337079
mcs90_b06m_s100_AB00 0.030303 0.030303
mcs90_b06m_s100_AB01 0.030303 0.030303
mcs90_b06m_s100_AB02 0.030303 0.030303
mcs90_b06m_s100_AB03 0.030303 0.030303
mcs90_b06m_s100_AB04 0.030303 0.030303
mcs90_b06m_s100_AB05 0.030303 0.030303
mcs90_b06m_s100_AB06 0.030303 0.030303
mcs90_b06m_s100_AB07 0.030303 0.030303
mcs90_b06m_s100_AB08 0.030303 0.030303
mcs90_b06m_s100_AB09 0.030303 0.030303
mcs90_b06m_s10_AB00 0.333333 0.333333
mcs90_b06m_s10_AB01 0.333333 0.333333
mcs90_b06m_s10_AB02 0.333333 0.333333
mcs90_b06m_s10_AB03 0.333333 0.333333
mcs90_b06m_s10_AB04 0.333333 0.333333
mcs90_b06m_s10_AB05 0.333333 0.333333
mcs90_b06m_s10_AB06 0.333333 0.333333
mcs90_b06m_s10_AB07 0.333333 0.333333
mcs90_b06m_s10_AB08 0.333333 0.333333
mcs90_b06m_s10_AB09 0.333333 0.333333
mcs90_b06m_s15_AB00 0.214286 0.214286
mcs90_b06m_s15_AB01 0.214286 0.214286
mcs90_b06m_s15_AB02 0.214286 0.214286
mcs90_b06m_s15_AB03 0.214286 0.214286
mcs90_b06m_s15_AB04 0.214286 0.214286
mcs90_b06m_s15_AB05 0.214286 0.214286
mcs90_b06m_s15_AB06 0.214286 0.214286
mcs90_b06m_s15_AB07 0.214286 0.214286
mcs90_b06m_s15_AB08 0.214286 0.214286
mcs90_b06m_s15_AB09 0.214286 0.214286
mcs90_b06m_s20_AB00 0.157895 0.157895
mcs90_b06m_s20_AB01 0.157895 0.157895
mcs90_b06m_s20_AB02 0.157895 0.157895
mcs90_b06m_s20_AB03 0.157895 0.157895
mcs90_b06m_s20_AB04 0.157895 0.157895
mcs90_b06m_s20_AB05 0.157895 0.157895
mcs90_b06m_s20_AB06 0.157895 0.157895
mcs90_b06m_s20_AB07 0.157895 0.157895
mcs90_b06m_s20_AB08 0.157895 0.157895
mcs90_b06m_s20_AB09 0.157895 0.157895
mcs90_b06m_s25_AB00 0.125 0.125
mcs90_b06m_s25_AB01 0.125 0.125
mcs90_b06m_s25_AB02 0.125 0.125
mcs90_b06m_s25_AB03 0.125 0.125
mcs90_b06m_s25_AB04 0.125 0.125
mcs90_b06m_s25_AB05 0.125 0.125
mcs90_b06m_s25_AB06 0.125 0.125
mcs90_b06m_s25_AB07 0.125 0.125
mcs90_b06m_s25_AB08 0.125 0.125
mcs90_b06m_s25_AB09 0.125 0.125
mcs90_b06m_s30_AB00 0.103448 0.103448
mcs90_b06m_s30_AB01 0.103448 0.103448
mcs90_b06m_s30_AB02 0.103448 0.103448
mcs90_b06m_s30_AB03 0.103448 0.103448
mcs90_b06m_s30_AB04 0.103448 0.103448
mcs90_b06m_s30_AB05 0.103448 0.103448
mcs90_b06m_s30_AB06 0.103448 0.103448
mcs90_b06m_s30_AB07 0.103448 0.103448
mcs90_b06m_s30_AB08 0.103448 0.103448
mcs90_b06m_s30_AB09 0.103448 0.103448
mcs90_b06m_s35_AB00 0.0882353 0.0882353
mcs90_b06m_s35_AB01 0.0882353 0.0882353
mcs90_b06m_s35_AB02 0.0882353 0.0882353
mcs90_b06m_s35_AB03 0.0882353 0.0882353
mcs90_b06m_s35_AB04 0.0882353 0.0882353
mcs90_b06m_s35_AB05 0.0882353 0.0882353
mcs90_b06m_s35_AB06 0.0882353 0.0882353
mcs90_b06m_s35_AB07 0.0882353 0.0882353
mcs90_b06m_s35_AB08 0.0882353 0.0882353
mcs90_b06m_s35_AB09 0.0882353 0.0882353
mcs90_b06m_s40_AB00 0.0769231 0.0769231
mcs90_b06m_s40_AB01 0.0769231 0.0769231
mcs90_b06m_s40_AB02 0.0769231 0.0769231
mcs90_b06m_s40_AB03 0.0769231 0.0769231
mcs90_b06m_s40_AB04 0.0769231 0.0769231
mcs90_b06m_s40_AB05 0.0769231 0.0769231
mcs90_b06m_s40_AB06 0.0769231 0.0769231
mcs90_b06m_s40_AB07 0.0769231 0.0769231
mcs90_b06m_s40_AB08 0.0769231 0.0769231
mcs90_b06m_s40_AB09 0.0769231 0.0769231
mcs90_b06m_s50_AB00 0.0612245 0.0612245
mcs90_b06m_s50_AB01 0.0612245 0.0612245
mcs90_b06m_s50_AB02 0.0612245 0.0612245
mcs90_b06m_s50_AB03 0.0612245 0.0612245
mcs90_b06m_s50_AB04 0.0612245 0.0612245
mcs90_b06m_s50_AB05 0.0612245 0.0612245
mcs90_b06m_s50_AB06 0.0612245 0.0612245
mcs90_b06m_s50_AB07 0.0612245 0.0612245
mcs90_b06m_s50_AB08 0.0612245 0.0612245
mcs90_b06m_s50_AB09 0.0612245 0.0612245
mcs90_b06m_s60_AB00 0.0508475 0.0508475
mcs90_b06m_s60_AB01 0.0508475 0.0508475
mcs90_b06m_s60_AB02 0.0508475 0.0508475
mcs90_b06m_s60_AB03 0.0508475 0.0508475
mcs90_b06m_s60_AB04 0.0508475 0.0508475
mcs90_b06m_s60_AB05 0.0508475 0.0508475
mcs90_b06m_s60_AB06 0.0508475 0.0508475
mcs90_b06m_s60_AB07 0.0508475 0.0508475
mcs90_b06m_s60_AB08 0.0508475 0.0508475
mcs90_b06m_s60_AB09 0.0508475 0.0508475
mcs90_b06m_s70_AB00 0.0434783 0.0434783
mcs90_b06m_s70_AB01 0.0434783 0.0434783
mcs90_b06m_s70_AB02 0.0434783 0.0434783
mcs90_b06m_s70_AB03 0.0434783 0.0434783
mcs90_b06m_s70_AB04 0.0434783 0.0434783
mcs90_b06m_s70_AB05 0.0434783 0.0434783
mcs90_b06m_s70_AB06 0.0434783 0.0434783
mcs90_b06m_s70_AB07 0.0434783 0.0434783
mcs90_b06m_s70_AB08 0.0434783 0.0434783
mcs90_b06m_s70_AB09 0.0434783 0.0434783
mcs90_b06m_s80_AB00 0.0379747 0.0379747
mcs90_b06m_s80_AB01 0.0379747 0.0379747
mcs90_b06m_s80_AB02 0.0379747 0.0379747
mcs90_b06m_s80_AB03 0.0379747 0.0379747
mcs90_b06m_s80_AB04 0.0379747 0.0379747
mcs90_b06m_s80_AB05 0.0379747 0.0379747
mcs90_b06m_s80_AB06 0.0379747 0.0379747
mcs90_b06m_s80_AB07 0.0379747 0.0379747
mcs90_b06m_s80_AB08 0.0379747 0.0379747
mcs90_b06m_s80_AB09 0.0379747 0.0379747
mcs90_b06m_s90_AB00 0.0337079 0.0337079
mcs90_b06m_s90_AB01 0.0337079 0.0337079
mcs90_b06m_s90_AB02 0.0337079 0.0337079
mcs90_b06m_s90_AB03 0.0337079 0.0337079
mcs90_b06m_s90_AB04 0.0337079 0.0337079
mcs90_b06m_s90_AB05 0.0337079 0.0337079
mcs90_b06m_s90_AB06 0.0337079 0.0337079
mcs90_b06m_s90_AB07 0.0337079 0.0337079
mcs90_b06m_s90_AB08 0.0337079 0.0337079
mcs90_b06m_s90_AB09 0.0337079 0.0337079
mcs90_b09_s100_AB00 0.0454545 0.0454545
mcs90_b09_s100_AB01 0.0454545 0.0454545
mcs90_b09_s100_AB02 0.0454545 0.0454545
mcs90_b09_s100_AB03 0.0454545 0.0454545
mcs90_b09_s100_AB04 0.0454545 0.0454545
mcs90_b09_s100_AB05 0.0454545 0.0454545
mcs90_b09_s100_AB06 0.0454545 0.0454545
mcs90_b09_s100_AB07 0.0454545 0.0454545
mcs90_b09_s100_AB08 0.0454545 0.0454545
mcs90_b09_s100_AB09 0.0454545 0.0454545
mcs90_b09_s15_AB00 0.319048 0.319048
mcs90_b09_s15_AB01 0.319048 0.319048
mcs90_b09_s15_AB02 0.319048 0.319048
mcs90_b09_s15_AB03 0.319048 0.319048
mcs90_b09_s15_AB04 0.319048 0.319048
mcs90_b09_s15_AB05 0.319048 0.319048
mcs90_b09_s15_AB06 0.319048 0.319048
mcs90_b09_s15_AB07 0.319048 0.319048
mcs90_b09_s15_AB08 0.319048 0.319048
mcs90_b09_s15_AB09 0.319048 0.319048
mcs90_b09_s20_AB00 0.236842 0.236842
mcs90_b09_s20_AB01 0.236842 0.236842
mcs90_b09_s20_AB02 0.236842 0.236842
mcs90_b09_s20_AB03 0.236842 0.236842
mcs90_b09_s20_AB04 0.236842 0.236842
mcs90_b09_s20_AB05 0.236842 0.236842
